,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,BROKER INFO,ALL INFO,LIST INFO,BOUGHT INFO,ALL INFO CLEAN,LIST INFO CLEAN,BOUGHT INFO CLEAN,LIST AGENTS,LIST COMPANIES,BOUGHT AGENTS,BOUGHT COMPANIES
3684,PAST SALE,,Condo/Co-op,855 Folsom St #532,San Francisco,CA,94107,760000.0,1.0,1.0,,898.0,,2001.0,,846.0,,,,,https://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-532/home/12397483,,,N,Y,37.7810305,-122.4021953,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3685,PAST SALE,February-22-2023,Condo/Co-op,2302 Divisadero St,San Francisco,CA,94115,2785000.0,4.0,2.5,San Francisco,2272.0,6255.0,1900.0,,1226.0,675.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2302-Divisadero-St-94115/home/28687208,San Francisco MLS,423714359,N,Y,37.7910143,-122.4409067,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3686,PAST SALE,May-16-2022,Condo/Co-op,1490 Francisco St #2,San Francisco,CA,94123,885000.0,1.0,1.0,San Francisco,,,,,,511.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1490-Francisco-St-94123/unit-2/home/1474959,San Francisco MLS,422643473,N,Y,37.802786,-122.4295821,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3687,PAST SALE,October-27-2022,Condo/Co-op,246 2nd St #1105,San Francisco,CA,94105,755000.0,1.0,1.0,San Francisco,650.0,12933.0,2000.0,,1162.0,603.0,Sold,,,https://www.redfin.com/CA/San-Francisco/246-2nd-St-94105/unit-1105/home/848154,San Francisco MLS,422696519,N,Y,37.7858817,-122.3974144,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3688,PAST SALE,August-31-2022,Multi-Family (2-4 Unit),77 - 81 Pleasant St,San Francisco,CA,94108,2168700.0,7.0,3.0,San Francisco,3315.0,1410.0,1907.0,,654.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/77-81-Pleasant-St-94108/unit-81/home/1029584,San Francisco MLS,422675606,N,Y,37.7927046,-122.4139666,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3689,PAST SALE,December-1-2022,Condo/Co-op,1 Daniel Burnham Ct #515,San Francisco,CA,94109,575000.0,1.0,1.0,San Francisco,716.0,46157.0,1988.0,,803.0,945.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1-Daniel-Burnham-Ct-94109/unit-515/home/2003339,San Francisco MLS,422699988,N,Y,37.786783,-122.4219061,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3690,PAST SALE,February-2-2023,Multi-Family (2-4 Unit),3226 17th St,San Francisco,CA,94110,1100000.0,1.0,,San Francisco,4080.0,2539.0,1907.0,,270.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/3226-3228-17th-St-94110/unit-3228/home/1944324,San Francisco MLS,422713049,N,Y,37.7637433,-122.4180554,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3691,PAST SALE,August-25-2022,Single Family Residential,241 Kalmanovitz St,San Francisco,CA,94124,1050000.0,3.0,2.0,San Francisco,1394.0,2927.0,1999.0,,753.0,21.0,Sold,,,https://www.redfin.com/CA/San-Francisco/241-Kalmanovitz-St-94124/home/1423059,San Francisco MLS,422675401,N,Y,37.7267851,-122.3970974,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3692,PAST SALE,November-23-2022,Condo/Co-op,420 Noe St Unit 3c,San Francisco,CA,94114,1750000.0,3.0,2.0,San Francisco,1775.0,3750.0,1900.0,,986.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/420-Noe-St-94114/unit-3c/home/182033447,San Francisco MLS,422698170,N,Y,37.7622513,-122.4331498,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3693,PAST SALE,December-27-2022,Multi-Family (2-4 Unit),1200 Pacific Ave,San Francisco,CA,94109,2480000.0,6.0,3.0,San Francisco,4290.0,2308.0,1913.0,,578.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1200-Pacific-Ave-94109/home/182104994,San Francisco MLS,422699492,N,Y,37.7960457,-122.4152447,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3694,PAST SALE,September-14-2022,Condo/Co-op,601 Van Ness #351,San Francisco,CA,94102,710000.0,2.0,2.0,San Francisco,1015.0,,1982.0,,700.0,1099.0,Sold,,,https://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-351/home/1838646,San Francisco MLS,422680751,N,Y,37.7811165,-122.4213309,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3695,PAST SALE,January-19-2023,Single Family Residential,942 Brussels St,San Francisco,CA,94134,983888.0,3.0,2.0,San Francisco,1640.0,3000.0,1956.0,,600.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/942-Brussels-St-94134/home/781066,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41013652,N,Y,37.7204975,-122.4030787,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3696,PAST SALE,November-8-2022,Single Family Residential,217 Juanita Way,San Francisco,CA,94127,2860000.0,5.0,4.0,San Francisco,3016.0,4159.0,1930.0,,948.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/217-Juanita-Way-94127/home/1928018,San Francisco MLS,422693232,N,Y,37.7409957,-122.45547,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3697,PAST SALE,August-5-2022,Single Family Residential,51 Rosewood Dr,San Francisco,CA,94127,2600000.0,4.0,3.5,SAN FRANCISCO,3080.0,4874.0,1928.0,,844.0,2.0,Sold,,,https://www.redfin.com/CA/San-Francisco/51-Rosewood-Dr-94127/home/1980781,MLSListings,ML81895268,N,Y,37.7339027,-122.460015,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3698,PAST SALE,August-19-2022,Condo/Co-op,888 7th St Unit LL-13,San Francisco,CA,94107,705000.0,1.0,1.5,San Francisco,714.0,95280.0,2007.0,,987.0,433.0,Sold,,,https://www.redfin.com/CA/San-Francisco/888-7th-St-94107/unit-LL-13/home/17305863,San Francisco MLS,422677540,N,Y,37.7705534,-122.4004057,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3699,PAST SALE,March-25-2022,Condo/Co-op,1780 Bancroft Ave #554,San Francisco,CA,94124,500000.0,2.0,1.5,San Francisco,1117.0,100298.0,2009.0,,448.0,433.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1780-Bancroft-Ave-94124/unit-554/home/40457229,BAREIS,421614234,N,Y,37.7275371,-122.3954118,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3700,PAST SALE,,Multi-Family (2-4 Unit),20 Hancock St Unit A,San Francisco,CA,94114,1960000.0,4.0,4.0,,2519.0,2848.0,1902.0,,778.0,,,,,https://www.redfin.com/CA/San-Francisco/20-Hancock-St-94114/unit-A/home/1613122,,,N,Y,37.7606698,-122.4288375,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3701,PAST SALE,July-8-2022,Single Family Residential,106 Excelsior Ave,San Francisco,CA,94112,1260000.0,4.0,2.0,San Francisco,2594.0,2495.0,1910.0,,486.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/106-Excelsior-Ave-94112/home/1815255,San Francisco MLS,422662453,N,Y,37.7256189,-122.4326871,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3702,PAST SALE,July-15-2022,Single Family Residential,431 Gates St,San Francisco,CA,94110,1365000.0,2.0,1.0,San Francisco,925.0,1750.0,1900.0,,1476.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/431-Gates-St-94110/home/1193805,San Francisco MLS,422664519,N,Y,37.7379043,-122.4138645,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3703,PAST SALE,September-22-2022,Condo/Co-op,338 Spear St Unit 6A,San Francisco,CA,94105,1200000.0,2.0,2.0,San Francisco,1167.0,76210.0,2009.0,,1028.0,1099.0,Sold,,,https://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-6A/home/23424223,San Francisco MLS,422665258,N,Y,37.7894137,-122.3906433,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3704,PAST SALE,August-18-2022,Single Family Residential,276 Ellsworth St,San Francisco,CA,94110,878000.0,2.0,2.0,San Francisco,900.0,2100.0,1905.0,,976.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/276-Ellsworth-St-94110/home/1997645,San Francisco MLS,422676775,N,Y,37.7393193,-122.4148047,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3705,PAST SALE,August-31-2022,Condo/Co-op,1170 S Van Ness Ave #2,San Francisco,CA,94110,1199000.0,2.0,2.0,Inner Mission,1596.0,3368.0,1885.0,,751.0,500.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1170-S-Van-Ness-Ave-94110/unit-2/home/40457000,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996549,N,Y,37.7544324,-122.4168843,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3706,PAST SALE,March-20-2023,Multi-Family (5+ Unit),629 Guerrero St,San Francisco,CA,94110,3500000.0,0.0,,San Francisco,8598.0,3911.0,1925.0,,407.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/629-Guerrero-St-94110/home/1637915,San Francisco MLS,422711288,N,Y,37.7611036,-122.4235213,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3707,PAST SALE,December-9-2022,Single Family Residential,88 Westgate Dr,San Francisco,CA,94127,2214000.0,4.0,3.5,San Francisco,2691.0,3445.0,1927.0,,823.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/88-Westgate-Dr-94127/home/1820398,San Francisco MLS,422705927,N,Y,37.7282336,-122.4653664,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3708,PAST SALE,May-24-2022,Single Family Residential,2868 Bush St,San Francisco,CA,94115,5250000.0,5.0,4.5,San Francisco,4261.0,3438.0,,,1232.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2868-Bush-St-94115/home/1859557,San Francisco MLS,421601105,N,Y,37.785835,-122.4445601,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3709,PAST SALE,June-16-2022,Condo/Co-op,307 Chattanooga St,San Francisco,CA,94114,1805000.0,2.0,2.0,San Francisco,1380.0,2500.0,1925.0,,1308.0,300.0,Sold,,,https://www.redfin.com/CA/San-Francisco/307-Chattanooga-St-94114/home/2038085,San Francisco MLS,422650256,N,Y,37.751588,-122.426033,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3710,PAST SALE,February-24-2023,Condo/Co-op,750 Van Ness Ave #301,San Francisco,CA,94102,388500.0,0.0,1.0,San Francisco,396.0,15582.0,2008.0,,981.0,676.0,Sold,,,https://www.redfin.com/CA/San-Francisco/750-Van-Ness-Ave-94102/unit-301/home/17306768,San Francisco MLS,423717073,N,Y,37.7824388,-122.4203287,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3711,PAST SALE,November-15-2022,Multi-Family (2-4 Unit),643 - 645 35th Ave,San Francisco,CA,94121,1720000.0,6.0,4.0,San Francisco,3676.0,3000.0,1976.0,,468.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/643-645-35th-Ave-94121/unit-645/home/1580466,San Francisco MLS,422695933,N,Y,37.7768298,-122.495578,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3712,PAST SALE,October-5-2022,Single Family Residential,543 35th Ave,San Francisco,CA,94121,2250000.0,4.0,4.0,San Francisco,2400.0,3000.0,1922.0,,938.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/543-35th-Ave-94121/home/1100124,San Francisco MLS,422650521,N,Y,37.7787062,-122.4955937,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3713,PAST SALE,November-7-2022,Single Family Residential,35 Fairfield Way,San Francisco,CA,94127,1200000.0,2.0,1.5,San Francisco,1300.0,2809.0,1929.0,,923.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/35-Fairfield-Way-94127/home/1247063,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41006891,N,Y,37.7267812,-122.4635532,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3714,PAST SALE,June-24-2022,Single Family Residential,140 Moffitt St,San Francisco,CA,94131,1850140.0,3.0,2.0,San Francisco,1263.0,2500.0,1950.0,,1465.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/140-Moffitt-St-94131/home/928727,San Francisco MLS,422661185,N,Y,37.7377772,-122.4333867,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3715,PAST SALE,November-22-2022,Single Family Residential,178 Sadowa St,San Francisco,CA,94112,938000.0,2.0,1.0,Oceanview,1075.0,3125.0,1941.0,,873.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/178-Sadowa-St-94112/home/829255,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41007666,N,Y,37.7124718,-122.4583786,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3716,PAST SALE,September-23-2022,Condo/Co-op,550 Davis St #1,San Francisco,CA,94111,1995000.0,2.0,2.5,San Francisco,1630.0,83732.0,1981.0,,1224.0,1293.0,Sold,,,https://www.redfin.com/CA/San-Francisco/550-Davis-St-94111/unit-1/home/1498083,San Francisco MLS,422688133,N,Y,37.797573,-122.3982752,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3717,PAST SALE,August-18-2022,Condo/Co-op,521 Dolores St,San Francisco,CA,94110,1750000.0,3.0,2.5,San Francisco,1787.0,3188.0,1904.0,,979.0,350.0,Sold,,,https://www.redfin.com/CA/San-Francisco/521-Dolores-St-94110/home/180334012,San Francisco MLS,422675012,N,Y,37.7610335,-122.4259117,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3718,PAST SALE,September-15-2022,Multi-Family (2-4 Unit),3326 25th St,San Francisco,CA,94110,1200000.0,5.0,,San Francisco,2208.0,1495.0,1900.0,,543.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/3326-25th-St-94110/home/2028087,San Francisco MLS,422680834,N,Y,37.7509098,-122.4167535,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3719,PAST SALE,April-28-2022,Condo/Co-op,1174 Eddy St Unit D,San Francisco,CA,94109,899000.0,2.0,2.0,San Francisco,816.0,2575.0,1992.0,,1102.0,438.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1174-Eddy-St-94109/unit-D/home/1572114,San Francisco MLS,422632857,N,Y,37.7822547,-122.427005,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3720,PAST SALE,July-27-2022,Single Family Residential,971 - 973 Florida St,San Francisco,CA,94110,2210000.0,5.0,3.5,San Francisco,2631.0,2500.0,1906.0,,840.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/971-Florida-St-94110/home/1352801,San Francisco MLS,422669583,N,Y,37.7564875,-122.4101469,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3721,PAST SALE,November-10-2022,Single Family Residential,459 24th Ave,San Francisco,CA,94121,2920000.0,4.0,5.0,San Francisco,2953.0,2996.0,1922.0,,989.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/459-24th-Ave-94121/home/1547647,San Francisco MLS,422694374,N,Y,37.7809472,-122.4839394,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3722,PAST SALE,October-17-2022,Single Family Residential,1210 40th Ave,San Francisco,CA,94122,1270000.0,2.0,1.0,San Francisco,1225.0,2063.0,1925.0,,1037.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1210-40th-Ave-94122/home/624803,San Francisco MLS,422683382,N,Y,37.7641676,-122.4995028,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3723,PAST SALE,,Multi-Family (2-4 Unit),420 Noe St Unit 1A,San Francisco,CA,94114,1600000.0,6.0,4.0,,2907.0,3750.0,1900.0,,550.0,,,,,https://www.redfin.com/CA/San-Francisco/420-Noe-St-94114/unit-1A/home/1590755,,,N,Y,37.7622513,-122.4331498,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3724,PAST SALE,December-27-2022,Condo/Co-op,18 Megan Dr,San Francisco,CA,94134,870000.0,2.0,2.5,SAN FRANCISCO,1210.0,3314.0,2008.0,,719.0,239.0,Sold,,,https://www.redfin.com/CA/San-Francisco/18-Megan-Dr-94134/home/40457086,MLSListings,ML81912513,N,Y,37.7141452,-122.3984228,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3725,PAST SALE,September-2-2022,Condo/Co-op,8 Landers St #102,San Francisco,CA,94114,775000.0,1.0,1.0,San Francisco,642.0,5541.0,2006.0,,1207.0,520.0,Sold,,,https://www.redfin.com/CA/San-Francisco/8-Landers-St-94114/unit-102/home/21967165,San Francisco MLS,422676764,N,Y,37.7675562,-122.4279795,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3726,PAST SALE,April-1-2022,Condo/Co-op,631 Folsom St Unit 2E,San Francisco,CA,94107,1070000.0,2.0,2.0,San Francisco,906.0,38089.0,2009.0,,1181.0,970.0,Sold,,,https://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-2E/home/21966096,San Francisco MLS,422625605,N,Y,37.7847302,-122.3968612,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3727,PAST SALE,December-16-2022,Condo/Co-op,555 4th St #610,San Francisco,CA,94107,555000.0,1.0,1.0,San Francisco,616.0,63237.0,2006.0,,901.0,627.0,Sold,,,https://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-610/home/17059150,San Francisco MLS,422704818,N,Y,37.7791203,-122.3971915,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3728,PAST SALE,November-8-2022,Single Family Residential,714 London St,San Francisco,CA,94112,830000.0,2.0,2.0,SAN FRANCISCO,850.0,2495.0,1949.0,,976.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/714-London-St-94112/home/1606714,MLSListings,ML81907642,N,Y,37.7179342,-122.4391914,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3729,PAST SALE,November-17-2022,Condo/Co-op,246 2nd St #1501,San Francisco,CA,94103,1732500.0,2.0,2.0,San Francisco,1319.0,12933.0,2000.0,,1313.0,791.0,Sold,,,https://www.redfin.com/CA/San-Francisco/246-2nd-St-94105/unit-1501/home/1242813,San Francisco MLS,422699309,N,Y,37.7858817,-122.3974144,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3730,PAST SALE,June-2-2022,Condo/Co-op,2145 Franklin St #4,San Francisco,CA,94109,1780000.0,3.0,2.0,San Francisco,1810.0,4825.0,1917.0,,983.0,975.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2145-Franklin-St-94109/unit-4/home/1296444,San Francisco MLS,422650464,N,Y,37.7943551,-122.4250741,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3731,PAST SALE,September-19-2022,Condo/Co-op,1734 Bay St #104,San Francisco,CA,94123,950000.0,1.0,1.0,Marina,592.0,,1963.0,,1605.0,580.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1734-Bay-St-94123/unit-104/home/559774,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001320,N,Y,37.803057,-122.435602,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3732,PAST SALE,March-23-2022,Condo/Co-op,1300 22nd St #416,San Francisco,CA,94107,1090000.0,1.0,1.0,San Francisco,906.0,32000.0,2016.0,,1203.0,787.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1300-22nd-St-94107/unit-416/home/131989516,San Francisco MLS,421615710,N,Y,37.7578379,-122.3944714,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3733,PAST SALE,,Condo/Co-op,1100 Eddy St Unit D,San Francisco,CA,94109,1100000.0,2.0,2.0,,1197.0,,1992.0,,919.0,,,,,https://www.redfin.com/CA/San-Francisco/1100-Eddy-St-94109/unit-D/home/2018235,,,N,Y,37.7827579,-122.4262197,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3734,PAST SALE,May-3-2022,Condo/Co-op,2208 Mission St #507,San Francisco,CA,94110,1100000.0,3.0,2.0,San Francisco,1521.0,13600.0,2009.0,,723.0,835.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2208-Mission-St-94110/unit-507/home/28935728,San Francisco MLS,422636715,N,Y,37.7615301,-122.4195367,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3735,PAST SALE,,Multi-Family (5+ Unit),3411 Anza St,San Francisco,CA,94121,2150000.0,4.0,4.0,,3276.0,2069.0,1950.0,,656.0,,,,,https://www.redfin.com/CA/San-Francisco/3411-Anza-St-94121/home/2018593,,,N,Y,37.7779937,-122.4848975,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3736,PAST SALE,September-20-2022,Single Family Residential,124 Sargent St,San Francisco,CA,94132,970000.0,2.0,1.0,San Francisco,1010.0,2495.0,,,960.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/124-Sargent-St-94132/home/1481322,BAREIS,422679301,N,Y,37.7163159,-122.4640397,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3737,PAST SALE,September-23-2022,Condo/Co-op,306 Montcalm St,San Francisco,CA,94110,1045000.0,2.0,1.0,San Francisco,1004.0,5000.0,1905.0,,1041.0,210.0,Sold,,,https://www.redfin.com/CA/San-Francisco/306-Montcalm-St-94110/home/144063966,San Francisco MLS,422679759,N,Y,37.7457862,-122.4092737,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3738,PAST SALE,March-10-2023,Condo/Co-op,2171 Mission St #302,San Francisco,CA,94110,849000.0,2.0,2.0,San Francisco,994.0,5098.0,2000.0,,854.0,550.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2171-Mission-St-94110/unit-302/home/1658102,San Francisco MLS,423715362,N,Y,37.7622669,-122.4190744,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3739,PAST SALE,September-14-2022,Single Family Residential,221 Gold Mine Dr,San Francisco,CA,94131,2550000.0,3.0,2.5,San Francisco,2754.0,3737.0,,,926.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/221-Gold-Mine-Dr-94131/home/2020183,San Francisco MLS,422681244,N,Y,37.7421353,-122.4393145,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3740,PAST SALE,November-17-2022,Condo/Co-op,1000 3rd St #515,San Francisco,CA,94158,1012500.0,1.0,2.0,San Francisco,961.0,46014.0,2018.0,,1054.0,883.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-515/home/145405677,San Francisco MLS,422691030,N,Y,37.775529,-122.390239,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3741,PAST SALE,October-26-2022,Condo/Co-op,4508 17th St #2,San Francisco,CA,94114,1600000.0,3.0,2.5,San Francisco,1894.0,2457.0,1990.0,,845.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/4508-17th-St-94114/unit-2/home/1316190,San Francisco MLS,422688083,N,Y,37.762082,-122.445714,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3742,PAST SALE,October-26-2022,Condo/Co-op,1958 Vallejo St #4,San Francisco,CA,94123,4700000.0,4.0,4.0,San Francisco,3358.0,6875.0,1927.0,,1400.0,2000.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1958-Vallejo-St-94123/unit-4/home/1116813,San Francisco MLS,422688693,N,Y,37.7962018,-122.4295157,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
3743,PAST SALE,March-8-2023,Condo/Co-op,2701 Van Ness Ave #505,San Francisco,CA,94109,625000.0,0.0,1.0,San Francisco,,11915.0,1929.0,,,626.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2701-Van-Ness-Ave-94109/unit-505/home/1098750,San Francisco MLS,423715320,N,Y,37.8005198,-122.4249146,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
