SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-4-2022,Condo/Co-op,1245 Broadway St #3,San Francisco,CA,94109,749000,1,1.0,San Francisco,714,2199,1912,,1049,250,Sold,,,https://www.redfin.com/CA/San-Francisco/1245-Broadway-94109/unit-3/home/177296750,San Francisco MLS,422629947,N,Y,37.7961383,-122.4177172
PAST SALE,April-25-2022,Condo/Co-op,1201 California St #1105,San Francisco,CA,94109,2250000,2,2.0,San Francisco,1520,,,,1480,2007,Sold,,,https://www.redfin.com/CA/San-Francisco/1201-California-St-94109/unit-1105/home/102819530,San Francisco MLS,422625011,N,Y,37.7910767,-122.4143391
PAST SALE,,Multi-Family (2-4 Unit),844-848 Fell St #848,San Francisco,CA,94117,2000000,,5.0,,5085,3436,1900,,393,,,,,https://www.redfin.com/CA/San-Francisco/844-848-Fell-St-94117/unit-848/home/577029,,,N,Y,37.7750817,-122.4318471
PAST SALE,,Single Family Residential,328 Craut St,San Francisco,CA,94112,750000,,1.0,,1250,1886,1924,,600,,,,,https://www.redfin.com/CA/San-Francisco/328-Craut-St-94112/home/1256531,,,N,Y,37.7288671,-122.4284207
PAST SALE,,Single Family Residential,58 Tingley St,San Francisco,CA,94112,1300000,,1.0,,1325,2308,1927,,981,,,,,https://www.redfin.com/CA/San-Francisco/58-Tingley-St-94112/home/811632,,,N,Y,37.729038,-122.4330588
PAST SALE,,Condo/Co-op,1075 Market St #403,San Francisco,CA,94103,292000,,1.0,,445,,2018,,656,,,,,https://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-403/home/169571398,,,N,Y,37.7805902,-122.4115465
PAST SALE,,Multi-Family (5+ Unit),119 7th St,San Francisco,CA,94103,780000,,,,50996,8084,1900,,15,,,,,https://www.redfin.com/CA/San-Francisco/119-7th-St-94103/home/110058780,,,N,Y,37.7790728,-122.4103123
PAST SALE,,Multi-Family (5+ Unit),216 4th Ave,San Francisco,CA,94118,6150000,,14.0,,14800,5972,1904,,416,,,,,https://www.redfin.com/CA/San-Francisco/216-4th-Ave-94118/home/610757,,,N,Y,37.7844948,-122.4619832
PAST SALE,,Single Family Residential,2790 Broadway St,San Francisco,CA,94115,34500000,,8.0,,12150,8044,1927,,2840,,,,,https://www.redfin.com/CA/San-Francisco/2790-Broadway-St-94115/home/1920510,,,N,Y,37.7934704,-122.4430215
PAST SALE,,Multi-Family (2-4 Unit),1410-1412 34th Ave #1412,San Francisco,CA,94122,1400000,4,2.0,,2250,1440,1945,,622,,,,,https://www.redfin.com/CA/San-Francisco/1410-1412-34th-Ave-94122/unit-1412/home/1812885,,,N,Y,37.7607209,-122.492828
PAST SALE,,Single Family Residential,634 Mangels Ave,San Francisco,CA,94127,1030000,,1.0,,1100,2495,1927,,936,,,,,https://www.redfin.com/CA/San-Francisco/634-Mangels-Ave-94127/home/1855049,,,N,Y,37.7332443,-122.4520202
PAST SALE,,Multi-Family (5+ Unit),552-558 Central Ave #554,San Francisco,CA,94117,840000,,4.0,,3600,2996,1900,,233,,,,,https://www.redfin.com/CA/San-Francisco/552-558-Central-Ave-94117/unit-554/home/1618476,,,N,Y,37.7749345,-122.4442667
PAST SALE,,Condo/Co-op,2559 Clay St,San Francisco,CA,94115,1950000,,1.0,,1579,,1924,,1235,,,,,https://www.redfin.com/CA/San-Francisco/2559-Clay-St-94115/home/1331599,,,N,Y,37.7903329,-122.435058
PAST SALE,,Multi-Family (5+ Unit),1946-1950 McAllister St #1950,San Francisco,CA,94115,2239000,,6.0,,4995,3436,1900,,448,,,,,https://www.redfin.com/CA/San-Francisco/1946-1950-McAllister-St-94115/unit-1950/home/1804541,,,N,Y,37.777336,-122.4442236
PAST SALE,,Multi-Family (5+ Unit),240 Collins St,San Francisco,CA,94118,1800000,,6.0,,4400,2996,1964,,409,,,,,https://www.redfin.com/CA/San-Francisco/240-Collins-St-94118/home/591104,,,N,Y,37.7815481,-122.4496211
PAST SALE,,Single Family Residential,261 Silver Ave,San Francisco,CA,94112,850000,,1.0,,1196,2038,1928,,711,,,,,https://www.redfin.com/CA/San-Francisco/261-Silver-Ave-94112/home/1354443,,,N,Y,37.7293175,-122.4319108
PAST SALE,,Multi-Family (5+ Unit),498 Hoffman Ave,San Francisco,CA,94114,2415000,,3.0,,3350,3282,1900,,721,,,,,https://www.redfin.com/CA/San-Francisco/498-Hoffman-Ave-94114/home/1896764,,,N,Y,37.7494878,-122.4407474
PAST SALE,,Multi-Family (2-4 Unit),4033-4035 25th St #4035,San Francisco,CA,94114,1100000,,2.0,,2100,2735,1900,,524,,,,,https://www.redfin.com/CA/San-Francisco/4033-4035-25th-St-94114/unit-4035/home/1448809,,,N,Y,37.7496691,-122.4303036
PAST SALE,,Single Family Residential,1195 Tennessee St,San Francisco,CA,94107,1550000,,1.0,,840,2570,1900,,1845,,,,,https://www.redfin.com/CA/San-Francisco/1195-Tennessee-St-94107/home/965702,,,N,Y,37.7567075,-122.3889062
PAST SALE,,Condo/Co-op,875 26th Ave,San Francisco,CA,94121,1220000,,,,1418,,1919,,860,,,,,https://www.redfin.com/CA/San-Francisco/875-26th-Ave-94121/home/23424094,,,N,Y,37.7730005,-122.4855165
PAST SALE,,Single Family Residential,241 19th Ave,San Francisco,CA,94121,1550000,,1.0,,1998,2996,1914,,776,,,,,https://www.redfin.com/CA/San-Francisco/241-19th-Ave-94121/home/1676727,,,N,Y,37.7834104,-122.4787548
PAST SALE,,Single Family Residential,190 Tioga Ave,San Francisco,CA,94134,1000000,2,1.5,,1000,2500,1926,,1000,,,,,https://www.redfin.com/CA/San-Francisco/190-Tioga-Ave-94134/home/2032221,,,N,Y,37.717289,-122.4074595
PAST SALE,,Single Family Residential,4398 Mission St,San Francisco,CA,94112,760000,,1.0,,1212,2491,1958,,627,,,,,https://www.redfin.com/CA/San-Francisco/4398-Mission-St-94112/home/1802424,,,N,Y,37.7273799,-122.4330695
PAST SALE,,Single Family Residential,117 Stonecrest Dr,San Francisco,CA,94132,1500000,,2.0,,2002,5039,1953,,749,,,,,https://www.redfin.com/CA/San-Francisco/117-Stonecrest-Dr-94132/home/1843611,,,N,Y,37.7281271,-122.4738131
PAST SALE,,Single Family Residential,450 Amherst St,San Francisco,CA,94134,1225000,,1.0,,1175,2500,1950,,1043,,,,,https://www.redfin.com/CA/San-Francisco/450-Amherst-St-94134/home/1896499,,,N,Y,37.723866,-122.4154004
PAST SALE,,Condo/Co-op,2255 Fulton St,San Francisco,CA,94117,388500,,,,,,,,,,,,,https://www.redfin.com/CA/San-Francisco/2255-Fulton-St-94117/home/110051350,,,N,Y,37.774567,-122.453919
PAST SALE,,Single Family Residential,1816 Funston Ave,San Francisco,CA,94116,1750000,,2.0,,2991,3201,1961,,585,,,,,https://www.redfin.com/CA/San-Francisco/1816-Funston-Ave-94116/home/2027072,,,N,Y,37.7535676,-122.4701427
PAST SALE,,Single Family Residential,1486 20th Ave,San Francisco,CA,94122,1045000,,1.0,,1250,2374,1923,,836,,,,,https://www.redfin.com/CA/San-Francisco/1486-20th-Ave-94122/home/2000083,,,N,Y,37.7600824,-122.4777488
PAST SALE,,Multi-Family (5+ Unit),244 Diamond St,San Francisco,CA,94114,1700000,,,,,3437,,,,,,,,https://www.redfin.com/CA/San-Francisco/244-Diamond-St-94114/home/182103747,,,N,Y,37.7583873,-122.4371295
PAST SALE,,Single Family Residential,1951 45th Ave,San Francisco,CA,94116,1337000,,1.0,,1300,2996,1948,,1028,,,,,https://www.redfin.com/CA/San-Francisco/1951-45th-Ave-94116/home/1219417,,,N,Y,37.7501822,-122.504399
PAST SALE,,Single Family Residential,1870 47th Ave,San Francisco,CA,94122,1310000,,2.0,,1449,2996,1947,,904,,,,,https://www.redfin.com/CA/San-Francisco/1870-47th-Ave-94122/home/1765950,,,N,Y,37.751615,-122.5061784
PAST SALE,,Single Family Residential,172 16th Ave,San Francisco,CA,94118,2530000,,2.0,,2390,2996,1914,,1059,,,,,https://www.redfin.com/CA/San-Francisco/172-16th-Ave-94118/home/1547549,,,N,Y,37.7848864,-122.4751729
PAST SALE,April-5-2022,Condo/Co-op,1849 Chestnut St #2,San Francisco,CA,94123,900000,2,1.0,San Francisco,763,,1923,,1180,400,Sold,,,https://www.redfin.com/CA/San-Francisco/1849-Chestnut-St-94123/unit-2/home/178425250,San Francisco MLS,422628718,N,Y,37.8010058,-122.433755
PAST SALE,,Multi-Family (5+ Unit),205 16th Ave,San Francisco,CA,94118,4975000,,14.0,,12795,4800,1924,,389,,,,,https://www.redfin.com/CA/San-Francisco/205-16th-Ave-94118/home/1289650,,,N,Y,37.7840813,-122.475582
PAST SALE,,Multi-Family (2-4 Unit),3545-3547 Sacramento St #3547,San Francisco,CA,94118,1520000,,3.0,,3410,3645,1907,,446,,,,,https://www.redfin.com/CA/San-Francisco/3545-3547-Sacramento-St-94118/unit-3547/home/589779,,,N,Y,37.7873993,-122.4510739
PAST SALE,,Single Family Residential,1843 Egbert Ave,San Francisco,CA,94124,800000,3,2.0,,1605,2598,1925,,498,,,,,https://www.redfin.com/CA/San-Francisco/1843-Egbert-Ave-94124/home/1064864,,,N,Y,37.7272326,-122.4010431
PAST SALE,,Condo/Co-op,741-745 Clement St #207,San Francisco,CA,94118,1650000,,,,1566,,2002,,1054,,,,,https://www.redfin.com/CA/San-Francisco/741-745-Clement-St-94118/unit-207/home/2020453,,,N,Y,37.7826165,-122.4672509
PAST SALE,,Single Family Residential,565 Grove St,San Francisco,CA,94102,4500000,,5.0,,3760,9147,1948,,1197,,,,,https://www.redfin.com/CA/San-Francisco/565-Grove-St-94102/home/1872052,,,N,Y,37.7772067,-122.4258813
PAST SALE,,Multi-Family (2-4 Unit),436-438 28th Ave #438,San Francisco,CA,94121,1595000,5,3.0,,2400,3000,1910,,665,,,,,https://www.redfin.com/CA/San-Francisco/436-438-28th-Ave-94121/unit-438/home/609533,,,N,Y,37.7811976,-122.4877073
PAST SALE,,Single Family Residential,260 Tingley St,San Francisco,CA,94112,385000,,1.0,,900,2622,1911,,428,,,,,https://www.redfin.com/CA/San-Francisco/260-Tingley-St-94112/home/817820,,,N,Y,37.7306669,-122.435275
PAST SALE,,Single Family Residential,240 Vicente St,San Francisco,CA,94127,1750000,,1.0,,1915,4560,1926,,914,,,,,https://www.redfin.com/CA/San-Francisco/240-Vicente-St-94127/home/1960471,,,N,Y,37.7400731,-122.4689286
PAST SALE,,Single Family Residential,43 Joost Ave,San Francisco,CA,94131,850000,,1.0,,1175,2500,1907,,723,,,,,https://www.redfin.com/CA/San-Francisco/43-Joost-Ave-94131/home/898663,,,N,Y,37.732204,-122.4361294
PAST SALE,,Multi-Family (2-4 Unit),77-79 Casa Way #79,San Francisco,CA,94123,2850000,,4.0,,4230,2996,1925,,674,,,,,https://www.redfin.com/CA/San-Francisco/77-79-Casa-Way-94123/unit-79/home/557678,,,N,Y,37.8056228,-122.4395007
PAST SALE,,Single Family Residential,456 Diamond St,San Francisco,CA,94114,2456000,,1.0,,1272,2900,1912,,1931,,,,,https://www.redfin.com/CA/San-Francisco/456-Diamond-St-94114/home/993129,,,N,Y,37.75511,-122.4368915
PAST SALE,,Multi-Family (5+ Unit),1450 Castro St,San Francisco,CA,94114,9750000,,25.0,,13965,7117,1912,,698,,,,,https://www.redfin.com/CA/San-Francisco/1450-Castro-St-94114/home/1592192,,,N,Y,37.749888,-122.434228
PAST SALE,,Multi-Family (2-4 Unit),3662-3664 16th St #3664,San Francisco,CA,94114,1625000,,3.0,,2903,2874,1900,,560,,,,,https://www.redfin.com/CA/San-Francisco/3662-3664-16th-St-94114/unit-3664/home/1980896,,,N,Y,37.7644235,-122.4344675
PAST SALE,,Multi-Family (2-4 Unit),1050-1052 Noe St #1052,San Francisco,CA,94114,2800000,,2.0,,3084,2631,1900,,908,,,,,https://www.redfin.com/CA/San-Francisco/1050-1052-Noe-St-94114/unit-1052/home/1613212,,,N,Y,37.7520842,-122.4322583
PAST SALE,May-6-2022,Condo/Co-op,280 Spear St Unit 24C,San Francisco,CA,94105,1740000,2,2.0,San Francisco,1187,54884,2020,,1466,1243,Sold,,,https://www.redfin.com/CA/San-Francisco/280-Spear-St-94105/unit-24C/home/169198980,San Francisco MLS,422638303,N,Y,37.7903739,-122.3913812
PAST SALE,,Condo/Co-op,160 Folsom St Unit 3M,San Francisco,CA,94105,712000,2,1.0,,902,,2020,,789,,,,,https://www.redfin.com/CA/San-Francisco/160-Folsom-St-94105/unit-3M/home/177205428,,,N,Y,37.7898307,-122.3917022
PAST SALE,,Single Family Residential,661 Cayuga Ave,San Francisco,CA,94112,1315000,2,1.0,,1300,2495,1936,,1012,,,,,https://www.redfin.com/CA/San-Francisco/661-Cayuga-Ave-94112/home/1150745,,,N,Y,37.7276119,-122.4363174
PAST SALE,,Single Family Residential,1325 York St,San Francisco,CA,94110,1412000,3,1.0,,1390,2500,1928,,1016,,,,,https://www.redfin.com/CA/San-Francisco/1325-York-St-94110/home/738814,,,N,Y,37.7508427,-122.407725
PAST SALE,,Single Family Residential,139 Capistrano Ave,San Francisco,CA,94112,2000000,4,2.0,,2609,5209,1926,,767,,,,,https://www.redfin.com/CA/San-Francisco/139-Capistrano-Ave-94112/home/1449010,,,N,Y,37.7284065,-122.4370031
PAST SALE,,Single Family Residential,242 Naples St,San Francisco,CA,94112,950000,3,1.0,,1180,2495,1948,,805,,,,,https://www.redfin.com/CA/San-Francisco/242-Naples-St-94112/home/1950936,,,N,Y,37.7249325,-122.4283765
PAST SALE,,Single Family Residential,233 Gaven St,San Francisco,CA,94134,999000,2,2.0,,1399,1875,1967,,714,,,,,https://www.redfin.com/CA/San-Francisco/233-Gaven-St-94134/home/1671522,,,N,Y,37.732745,-122.4101698
PAST SALE,,Single Family Residential,742 41st Ave,San Francisco,CA,94121,1000000,3,1.0,,1395,3000,1920,,717,,,,,https://www.redfin.com/CA/San-Francisco/742-41st-Ave-94121/home/1984677,,,N,Y,37.7746959,-122.5013154
PAST SALE,,Single Family Residential,2275 25th Ave,San Francisco,CA,94116,1600000,3,2.0,,1724,2996,1930,,928,,,,,https://www.redfin.com/CA/San-Francisco/2275-25th-Ave-94116/home/1636715,,,N,Y,37.7450989,-122.4825577
PAST SALE,,Condo/Co-op,555 Irving St #5,San Francisco,CA,94122,1900000,4,3.0,,2034,,2003,,934,,,,,https://www.redfin.com/CA/San-Francisco/555-Irving-St-94122/unit-5/home/871629,,,N,Y,37.7640148,-122.4639927
PAST SALE,,Single Family Residential,2215 26th Ave,San Francisco,CA,94116,1335500,2,1.0,,1578,2060,1937,,846,,,,,https://www.redfin.com/CA/San-Francisco/2215-26th-Ave-94116/home/658786,,,N,Y,37.7460983,-122.4836631
PAST SALE,,Single Family Residential,1740 Lyon St,San Francisco,CA,94115,1400000,3,1.0,,1086,2656,1900,,1289,,,,,https://www.redfin.com/CA/San-Francisco/1740-Lyon-St-94115/home/1651337,,,N,Y,37.787053,-122.445015
PAST SALE,,Single Family Residential,3137 Rivera St,San Francisco,CA,94116,860000,2,2.0,,1124,2495,1951,,765,,,,,https://www.redfin.com/CA/San-Francisco/3137-Rivera-St-94116/home/1757585,,,N,Y,37.7455424,-122.500166
PAST SALE,,Single Family Residential,1314 28th Ave,San Francisco,CA,94122,3300000,,1.0,,1269,1437,1945,,2600,,,,,https://www.redfin.com/CA/San-Francisco/1314-28th-Ave-94122/home/2031105,,,N,Y,37.7628031,-122.4865481
PAST SALE,April-29-2022,Condo/Co-op,1250 Sacramento St #7,San Francisco,CA,94108,1100000,1,1.0,San Francisco,948,,1915,,1160,390,Sold,,,https://www.redfin.com/CA/San-Francisco/1250-Sacramento-St-94108/unit-7/home/168979707,San Francisco MLS,422641146,N,Y,37.7925807,-122.4135216
PAST SALE,,Condo/Co-op,5 Burnett Ave N #20,San Francisco,CA,94131,2200000,3,2.0,,2531,,1983,,869,,,,,https://www.redfin.com/CA/San-Francisco/5-Burnett-Ave-N-94131/unit-20/home/1661538,,,N,Y,37.7567167,-122.4443794
PAST SALE,,Single Family Residential,1800 29th Ave,San Francisco,CA,94122,225000,,1.0,,1365,2208,1946,,165,,,,,https://www.redfin.com/CA/San-Francisco/1800-29th-Ave-94122/home/1969784,,,N,Y,37.7535489,-122.4870123
PAST SALE,,Condo/Co-op,875 California St #506,San Francisco,CA,94108,1155000,1,1.0,,665,,2021,,1737,,,,,https://www.redfin.com/CA/San-Francisco/875-California-St-94108/unit-506/home/182097379,,,N,Y,37.7918051,-122.4087206
PAST SALE,,Multi-Family (2-4 Unit),183 21st Ave,San Francisco,CA,94121,906667,,2.0,,2244,2850,1914,,404,,,,,https://www.redfin.com/CA/San-Francisco/183-21st-Ave-94121/home/1199843,,,N,Y,37.7844272,-122.4810341
PAST SALE,,Multi-Family (5+ Unit),3114 Clay St #2,San Francisco,CA,94115,1115000,,6.0,,6660,2625,1907,,167,,,,,https://www.redfin.com/CA/San-Francisco/3114-Clay-St-94115/unit-2/home/1748253,,,N,Y,37.789647,-122.444525
PAST SALE,,Condo/Co-op,645 Haight St Unit 5A,San Francisco,CA,94117,990000,,,,918,,1994,,1078,,,,,https://www.redfin.com/CA/San-Francisco/645-Haight-St-94117/unit-5A/home/1269195,,,N,Y,37.7714504,-122.4327894
PAST SALE,,Multi-Family (5+ Unit),327-335 23rd Ave #335,San Francisco,CA,94121,3600000,,12.0,,4616,8400,1967,,780,,,,,https://www.redfin.com/CA/San-Francisco/327-335-23rd-Ave-94121/unit-335/home/1341568,,,N,Y,37.781508,-122.4830197
PAST SALE,April-4-2022,Condo/Co-op,3133 24th St #5,San Francisco,CA,94110,2190000,3,3.5,San Francisco,2109,7335,2014,,1038,770,Sold,,,https://www.redfin.com/CA/San-Francisco/3133-24th-St-94110/unit-5/home/52594710,San Francisco MLS,422622664,N,Y,37.7522523,-122.4147512
PAST SALE,,Multi-Family (5+ Unit),1442-1450 Broadway #1450,San Francisco,CA,94109,2147500,,7.0,,5508,5876,1908,,390,,,,,https://www.redfin.com/CA/San-Francisco/1442-1450-Broadway-94109/unit-1450/home/2007087,,,N,Y,37.7963974,-122.4209592
PAST SALE,,Condo/Co-op,2077 Jackson St #8,San Francisco,CA,94109,1100000,,2.0,,1000,,1959,,1100,,,,,https://www.redfin.com/CA/San-Francisco/2077-Jackson-St-94109/unit-8/home/565642,,,N,Y,37.7929889,-122.4290733
PAST SALE,,Multi-Family (5+ Unit),221 24th Ave,San Francisco,CA,94121,6500000,,12.0,,11376,5214,1927,,571,,,,,https://www.redfin.com/CA/San-Francisco/221-24th-Ave-94121/home/1826539,,,N,Y,37.7853493,-122.4843268
PAST SALE,,Single Family Residential,478 Faxon Ave,San Francisco,CA,94112,1200000,3,1.0,,1300,2813,1923,,923,,,,,https://www.redfin.com/CA/San-Francisco/478-Faxon-Ave-94112/home/815474,,,N,Y,37.7232655,-122.460004
PAST SALE,April-21-2022,Condo/Co-op,3645 23rd St Unit A,San Francisco,CA,94110,2115000,3,2.5,San Francisco,1605,3070,2010,,1318,365,Sold,,,https://www.redfin.com/CA/San-Francisco/3645-23rd-St-94110/unit-A/home/28945784,San Francisco MLS,422646007,N,Y,37.7533994,-122.423938
PAST SALE,May-4-2022,Condo/Co-op,3554 Fulton St,San Francisco,CA,94118,530000,1,1.0,San Francisco,,2200,1920,,,76,Sold,,,https://www.redfin.com/CA/San-Francisco/3554-Fulton-St-94118/home/178978186,San Francisco MLS,422647037,N,Y,37.7734088,-122.4700506
PAST SALE,,Condo/Co-op,3545 Washington St,San Francisco,CA,94118,3550000,3,1.0,,2761,,1912,,1286,,,,,https://www.redfin.com/CA/San-Francisco/3545-Washington-St-94118/home/584082,,,N,Y,37.7891741,-122.451367
PAST SALE,,Condo/Co-op,2415 Buchanan St #2,San Francisco,CA,94115,1290000,1,1.0,,1045,,1924,,1234,,,,,https://www.redfin.com/CA/San-Francisco/2415-Buchanan-St-94115/unit-2/home/167258880,,,N,Y,37.7922103,-122.4313672
PAST SALE,,Single Family Residential,3525 Washington St,San Francisco,CA,94118,8125000,6,5.5,,4805,4146,1908,,1691,,,,,https://www.redfin.com/CA/San-Francisco/3525-Washington-St-94118/home/1188892,,,N,Y,37.7893022,-122.4510664
PAST SALE,,Multi-Family (5+ Unit),1151-1161 Alabama St #1161,San Francisco,CA,94110,789000,,6.0,,7031,3946,1900,,112,,,,,https://www.redfin.com/CA/San-Francisco/1151-1161-Alabama-St-94110/unit-1161/home/1654214,,,N,Y,37.7533786,-122.4107513
PAST SALE,,Multi-Family (5+ Unit),3301 Cesar Chavez,San Francisco,CA,94110,820000,,24.0,,12200,6300,1905,,67,,,,,https://www.redfin.com/CA/San-Francisco/3301-Cesar-Chavez-94110/home/1885439,,,N,Y,37.7479497,-122.4161178
PAST SALE,,Multi-Family (5+ Unit),1279 Dolores St,San Francisco,CA,94110,1725000,,2.0,,3050,3123,1904,,566,,,,,https://www.redfin.com/CA/San-Francisco/1279-Dolores-St-94110/home/1760484,,,N,Y,37.7490565,-122.424465
PAST SALE,,Multi-Family (2-4 Unit),1512 Castro St,San Francisco,CA,94114,1130000,,2.0,,2750,2000,1895,,411,,,,,https://www.redfin.com/CA/San-Francisco/1512-Castro-St-94114/home/1994092,,,N,Y,37.7493227,-122.4342272
PAST SALE,,Single Family Residential,140 Cotter St,San Francisco,CA,94112,358500,,1.0,,918,1533,1946,,391,,,,,https://www.redfin.com/CA/San-Francisco/140-Cotter-St-94112/home/1085315,,,N,Y,37.7286566,-122.4355543
PAST SALE,,Single Family Residential,40 Murray St,San Francisco,CA,94112,1000000,,2.0,,2122,4046,1928,,471,,,,,https://www.redfin.com/CA/San-Francisco/40-Murray-St-94112/home/1849660,,,N,Y,37.7334056,-122.4256404
PAST SALE,,Single Family Residential,1310 Palou Ave,San Francisco,CA,94124,402000,,1.0,,1100,2495,1940,,365,,,,,https://www.redfin.com/CA/San-Francisco/1310-Palou-Ave-94124/home/741431,,,N,Y,37.7311143,-122.3854436
PAST SALE,,Single Family Residential,104 Moreland St,San Francisco,CA,94131,1300000,,2.0,,1253,1999,1966,,1038,,,,,https://www.redfin.com/CA/San-Francisco/104-Moreland-St-94131/home/1206059,,,N,Y,37.7395733,-122.4344484
PAST SALE,,Single Family Residential,35 Mangels Ave,San Francisco,CA,94131,1050000,,1.0,,1025,2500,1957,,1024,,,,,https://www.redfin.com/CA/San-Francisco/35-Mangels-Ave-94131/home/1744394,,,N,Y,37.7329624,-122.4383854
PAST SALE,,Single Family Residential,214 Paris St,San Francisco,CA,94112,1300000,2,1.0,,1312,1875,1940,,991,,,,,https://www.redfin.com/CA/San-Francisco/214-Paris-St-94112/home/916115,,,N,Y,37.7253494,-122.4325019
PAST SALE,,Single Family Residential,1683 11th Ave,San Francisco,CA,94122,1700000,4,1.0,,1930,2375,1925,,881,,,,,https://www.redfin.com/CA/San-Francisco/1683-11th-Ave-94122/home/1477466,,,N,Y,37.7568333,-122.468241
PAST SALE,,Single Family Residential,1371 6th Ave,San Francisco,CA,94122,3915000,5,2.0,,2440,2996,1911,,1605,,,,,https://www.redfin.com/CA/San-Francisco/1371-6th-Ave-94122/home/1298285,,,N,Y,37.7628635,-122.4632547
PAST SALE,,Multi-Family (5+ Unit),960 Market St #1210,San Francisco,CA,94102,739000,,,,,34347,,,,,,,,https://www.redfin.com/CA/San-Francisco/960-Market-St-94102/unit-1210/home/182097681,,,N,Y,37.7831083,-122.4095258
PAST SALE,,Condo/Co-op,3145 Turk Blvd #11,San Francisco,CA,94118,1635000,2,2.0,,1225,,1986,,1335,,,,,https://www.redfin.com/CA/San-Francisco/3145-Turk-Blvd-94118/unit-11/home/12402239,,,N,Y,37.7771225,-122.4576488
PAST SALE,,Vacant Land,46 Prentiss St Unit V,San Francisco,CA,94110,1510000,,,,,1746,,,,,,,,https://www.redfin.com/CA/San-Francisco/46-Prentiss-St-94110/unit-V/home/110063851,,,N,Y,37.7404433,-122.4122298
PAST SALE,,Single Family Residential,281 Moultrie St,San Francisco,CA,94110,1060000,,1.0,,950,1750,1958,,1116,,,,,https://www.redfin.com/CA/San-Francisco/281-Moultrie-St-94110/home/1479862,,,N,Y,37.7406378,-122.4156343
PAST SALE,,Multi-Family (2-4 Unit),24 Sycamore St,San Francisco,CA,94110,2500000,,2.0,,1518,2299,1923,,1647,,,,,https://www.redfin.com/CA/San-Francisco/24-Sycamore-St-94110/home/1917355,,,N,Y,37.7627689,-122.4200146
PAST SALE,April-21-2022,Condo/Co-op,670 Grand View Ave,San Francisco,CA,94114,2085000,3,3.0,San Francisco,2310,,1986,,903,392,Sold,,,https://www.redfin.com/CA/San-Francisco/670-Grand-View-Ave-94114/home/178412417,San Francisco MLS,422631959,N,Y,37.7496787,-122.4428423
PAST SALE,,Multi-Family (5+ Unit),1159 Hyde St #6,San Francisco,CA,94109,470000,,6.0,,5160,2286,1909,,91,,,,,https://www.redfin.com/CA/San-Francisco/1159-Hyde-St-94109/unit-6/home/1216490,,,N,Y,37.7917175,-122.4179019
PAST SALE,,Parking,1633 Valencia St,San Francisco,CA,94110,13500000,,,,,43883,,,,,,,,https://www.redfin.com/CA/San-Francisco/1633-Valencia-St-94110/home/173337948,,,N,Y,37.7473297,-122.4197602
PAST SALE,,Multi-Family (5+ Unit),2100 Mason St,San Francisco,CA,94133,2150000,,6.0,,4470,1607,1912,,481,,,,,https://www.redfin.com/CA/San-Francisco/2100-Mason-St-94133/home/1407536,,,N,Y,37.8029573,-122.4129592
PAST SALE,,Multi-Family (2-4 Unit),989-993 Filbert St #993,San Francisco,CA,94133,1000000,,2.0,,4558,3781,1907,,219,,,,,https://www.redfin.com/CA/San-Francisco/989-993-Filbert-St-94133/unit-993/home/968804,,,N,Y,37.8003009,-122.4156331
PAST SALE,,Multi-Family (5+ Unit),350 Green St #4,San Francisco,CA,94133,3500000,,4.0,,4042,2225,1931,,866,,,,,https://www.redfin.com/CA/San-Francisco/350-Green-St-94133/unit-4/home/540290,,,N,Y,37.8001655,-122.4051766
PAST SALE,,Condo/Co-op,348 29th Ave,San Francisco,CA,94121,1222000,2,1.0,,1659,,1924,,737,,,,,https://www.redfin.com/CA/San-Francisco/348-29th-Ave-94121/home/12277125,,,N,Y,37.782808,-122.488897
PAST SALE,,Condo/Co-op,1520 Taylor St #204,San Francisco,CA,94133,1000000,,2.0,,1185,,1976,,844,,,,,https://www.redfin.com/CA/San-Francisco/1520-Taylor-St-94133/unit-204/home/989221,,,N,Y,37.7964466,-122.413234
PAST SALE,,Condo/Co-op,1001 California St Unit 3A,San Francisco,CA,94108,3650000,,3.0,,1656,,1914,,2204,,,,,https://www.redfin.com/CA/San-Francisco/1001-California-St-94108/unit-3A/home/998582,,,N,Y,37.7916073,-122.4110437
PAST SALE,,Single Family Residential,3237 Harrison St,San Francisco,CA,94110,1100000,,1.0,,1000,2748,1900,,1100,,,,,https://www.redfin.com/CA/San-Francisco/3237-Harrison-St-94110/home/1543498,,,N,Y,37.7462516,-122.4113645
PAST SALE,,Multi-Family (5+ Unit),960 Market St #513,San Francisco,CA,94102,755000,,,,,34347,,,,,,,,https://www.redfin.com/CA/San-Francisco/960-Market-St-94102/unit-513/home/182097530,,,N,Y,37.7831083,-122.4095258
